TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2020,2,4,21,0,4XX RAYMUR AVE,Strathcona,493997.5045,5458657.0308
Theft from Vehicle,2020,6,30,12,0,4XX RICHARDS ST,Central Business District,491829.1792,5458999.8671
Theft from Vehicle,2020,1,19,6,38,4XX RICHARDS ST,Central Business District,491861.1434,5459031.9759
Theft from Vehicle,2020,3,4,17,30,4XX RICHARDS ST,Central Business District,491861.1434,5459031.9759
Theft from Vehicle,2020,12,31,10,30,4XX RICHARDS ST,Central Business District,491861.1434,5459031.9759
Theft from Vehicle,2020,3,1,14,45,4XX ROBSON ST,Central Business District,491477.4042,5458558.4432
Theft from Vehicle,2020,8,7,20,30,4XX ROBSON ST,Central Business District,491477.4042,5458558.4432
Theft from Vehicle,2020,1,11,14,52,4XX ROBSON ST,Central Business District,491492.0752,5458531.1171
Theft from Vehicle,2020,3,15,9,0,4XX SALSBURY DR,Grandview-Woodland,495037.8042,5458721.1364
Theft from Vehicle,2020,5,20,9,0,4XX SALSBURY DR,Grandview-Woodland,495037.8042,5458721.1364
Theft from Vehicle,2020,4,3,9,45,4XX SE MARINE DR,Sunset,492874.8497,5450893.5121
Theft from Vehicle,2020,12,8,11,45,4XX SE MARINE DR,Sunset,492874.8497,5450893.5121
Theft from Vehicle,2020,8,12,19,0,4XX SE MARINE DR,Sunset,493059.1069,5450912.5992
Theft from Vehicle,2020,7,14,1,0,4XX SE MARINE DR,Sunset,493069.0349,5450933.7702
Theft from Vehicle,2020,8,28,12,30,4XX SEYMOUR ST,Central Business District,491732.3575,5459053.2523
Theft from Vehicle,2020,10,31,10,30,4XX SEYMOUR ST,Central Business District,491733.4582,5459054.3637
Theft from Vehicle,2020,2,12,11,50,4XX SEYMOUR ST,Central Business District,491747.983,5459056.0347
Theft from Vehicle,2020,1,2,18,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,3,22,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,4,13,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,6,10,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,6,18,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,7,17,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,11,19,45,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,12,9,4,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,18,13,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,18,19,35,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,21,0,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,1,27,20,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,1,0,10,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,1,5,50,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,1,19,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,5,8,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,6,5,40,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,7,14,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,14,18,45,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,16,16,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,16,20,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,18,8,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,18,16,13,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,24,22,6,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,24,22,55,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,25,14,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,2,29,13,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,8,17,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,9,22,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,10,15,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,13,16,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,14,14,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,14,17,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,15,0,1,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,15,9,3,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,19,17,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,3,20,11,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,4,3,12,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,7,2,10,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,8,3,9,40,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,8,3,14,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,8,7,20,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,8,9,18,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,8,23,15,35,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,5,18,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,5,19,5,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,17,20,25,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,18,16,13,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,19,20,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,9,25,17,46,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,10,10,0,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,10,12,16,39,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,10,28,17,45,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,11,1,8,1,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,11,13,12,45,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,12,8,6,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,12,8,16,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,12,9,14,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,12,21,9,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
Theft from Vehicle,2020,4,7,15,30,4XX SEYMOUR ST,Central Business District,491766.2341,5459087.4573
Theft from Vehicle,2020,8,3,19,30,4XX SEYMOUR ST,Central Business District,491766.2341,5459087.4573
Theft from Vehicle,2020,1,2,18,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,1,3,16,30,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,1,12,12,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,1,16,21,50,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,2,9,8,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,3,21,9,15,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,3,25,16,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,3,25,17,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,3,25,18,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,8,24,0,0,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,10,20,19,20,4XX SEYMOUR ST,Central Business District,491767.5443,5459075.7854
Theft from Vehicle,2020,10,29,18,30,4XX SEYMOUR ST,Central Business District,491774.1034,5459082.4085
Theft from Vehicle,2020,8,30,23,0,4XX SEYMOUR ST,Central Business District,491779.9579,5459101.3141
Theft from Vehicle,2020,1,11,18,0,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,1,11,21,0,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,4,7,18,5,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,10,4,22,30,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,10,10,21,30,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,11,27,10,0,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,12,12,23,0,4XX SEYMOUR ST,Central Business District,491794.6891,5459103.1935
Theft from Vehicle,2020,10,28,3,0,4XX SKEENA ST,Hastings-Sunrise,497934.9195,5458700.2149
Theft from Vehicle,2020,9,20,23,3,4XX SKEENA ST,Hastings-Sunrise,497944.066,5458707.5939
Theft from Vehicle,2020,2,29,22,0,4XX STANLEY PARK DR,Stanley Park,490208.4917,5460474.9899
Theft from Vehicle,2020,3,17,9,43,4XX STANLEY PARK DR,Stanley Park,490208.4917,5460474.9899
Theft from Vehicle,2020,4,18,20,0,4XX SW MARINE DR,Marpole,491496.1903,5450825.8754
Theft from Vehicle,2020,9,5,22,5,4XX SW MARINE DR,Marpole,491496.1903,5450825.8754
Theft from Vehicle,2020,1,31,20,45,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2020,3,2,18,20,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2020,3,2,19,0,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2020,9,10,22,0,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2020,9,19,21,45,4XX SW MARINE DR,Marpole,491509.2162,5450861.6428
Theft from Vehicle,2020,3,7,8,20,4XX SW MARINE DR,Marpole,491535.9765,5450849.8365
Theft from Vehicle,2020,4,16,20,30,4XX SW MARINE DR,Marpole,491535.9765,5450849.8365
Theft from Vehicle,2020,1,16,13,0,4XX SW MARINE DR,Marpole,491547.2632,5450856.636
Theft from Vehicle,2020,3,13,21,10,4XX SW MARINE DR,Marpole,491547.2632,5450856.636
Theft from Vehicle,2020,12,27,13,0,4XX SW MARINE DR,Marpole,491547.2632,5450856.636
Theft from Vehicle,2020,9,17,15,0,4XX SW MARINE DR,Marpole,491562.1862,5450895.6406
Theft from Vehicle,2020,2,8,21,45,4XX SW MARINE DR,Marpole,491614.4645,5450897.1104
Theft from Vehicle,2020,10,2,22,0,4XX SW MARINE DR,Marpole,491614.4645,5450897.1104
Theft from Vehicle,2020,8,23,22,0,4XX TEMPLETON DR,Grandview-Woodland,495657.5982,5458682.8824
Theft from Vehicle,2020,8,6,19,30,4XX UNION ST,Strathcona,493107.6319,5458313.4136
Theft from Vehicle,2020,2,4,6,50,4XX VERNON DR,Strathcona,494247.19,5458705.7472
Theft from Vehicle,2020,7,19,14,0,4XX VICTORIA DR,Grandview-Woodland,495225.6096,5458652.932
Theft from Vehicle,2020,2,29,1,35,4XX W 13TH AVE,Mount Pleasant,491696.5077,5456306.5316
Theft from Vehicle,2020,4,29,8,0,4XX W 13TH AVE,Mount Pleasant,491723.6391,5456305.6832
Theft from Vehicle,2020,4,18,22,0,4XX W 16TH AVE,Riley Park,491703.2282,5456013.0354
Theft from Vehicle,2020,3,27,17,0,4XX W 16TH AVE,Riley Park,491780.094,5456007.8871
Theft from Vehicle,2020,10,2,16,0,4XX W 16TH AVE,Riley Park,491780.094,5456007.8871
Theft from Vehicle,2020,1,13,5,30,4XX W 21ST AVE,Riley Park,491657.8085,5455489.076
Theft from Vehicle,2020,9,15,8,0,4XX W 23RD AVE,Riley Park,491774.5644,5455257.4089
Theft from Vehicle,2020,3,3,22,51,4XX W 23RD AVE,Riley Park,491781.4099,5455257.2261
Theft from Vehicle,2020,2,22,0,0,4XX W 26TH AVE,Riley Park,491636.3586,5455030.8232
Theft from Vehicle,2020,9,4,19,30,4XX W 26TH AVE,Riley Park,491636.3586,5455030.8232
Theft from Vehicle,2020,9,6,11,0,4XX W 26TH AVE,Riley Park,491636.3586,5455030.8232
Theft from Vehicle,2020,12,30,1,0,4XX W 27TH AVE,Riley Park,491708.5829,5454926.0179
Theft from Vehicle,2020,2,7,21,30,4XX W 27TH AVE,Riley Park,491751.2654,5454925.1699
Theft from Vehicle,2020,1,14,20,0,4XX W 28TH AVE,Riley Park,491769.9185,5454820.2516
Theft from Vehicle,2020,11,26,17,10,4XX W 2ND AVE,Mount Pleasant,491739.3645,5457178.4421
Theft from Vehicle,2020,1,31,21,0,4XX W 38TH AVE,Riley Park,491567.6625,5453725.6922
Theft from Vehicle,2020,4,1,17,0,4XX W 39TH AVE,Riley Park,491743.6079,5453614.937
Theft from Vehicle,2020,12,9,18,0,4XX W 42ND AVE,Oakridge,491666.9596,5453310.3961
Theft from Vehicle,2020,1,9,5,20,4XX W 58TH AVE,Marpole,491740.5406,5451668.6814
Theft from Vehicle,2020,1,9,17,0,4XX W 63RD AVE,Marpole,491554.1716,5451157.3391
Theft from Vehicle,2020,8,16,20,0,4XX W 6TH AVE,Mount Pleasant,491674.5506,5457010.5058
Theft from Vehicle,2020,9,15,19,7,4XX W 7TH AVE,Mount Pleasant,491675.1573,5456912.3438
Theft from Vehicle,2020,4,3,15,0,4XX W 7TH AVE,Mount Pleasant,491718.7493,5456900.2853
Theft from Vehicle,2020,5,8,0,0,4XX W 8TH AVE,Mount Pleasant,491673.8107,5456811.6893
Theft from Vehicle,2020,10,16,15,0,4XX W 8TH AVE,Mount Pleasant,491673.8107,5456811.6893
Theft from Vehicle,2020,11,8,8,40,4XX W 8TH AVE,Mount Pleasant,491673.8107,5456811.6893
Theft from Vehicle,2020,4,3,19,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,5,23,11,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,7,1,14,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,7,1,19,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,9,1,12,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,9,1,23,30,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,9,2,3,0,4XX W 8TH AVE,Mount Pleasant,491746.2421,5456797.1621
Theft from Vehicle,2020,4,3,20,0,4XX W 8TH AVE,Mount Pleasant,491751.9104,5456806.0992
Theft from Vehicle,2020,3,7,10,12,4XX W 8TH AVE,Mount Pleasant,491770.5459,5456805.3977
Theft from Vehicle,2020,1,9,15,0,4XX W 8TH AVE,Mount Pleasant,491780.8507,5456795.8593
Theft from Vehicle,2020,11,27,6,30,4XX W BROADWAY AV,Mount Pleasant,491655.7594,5456717.2172
Theft from Vehicle,2020,1,16,9,0,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,1,16,20,51,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,1,18,16,0,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,1,21,6,30,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,3,8,13,30,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,7,31,9,30,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,8,24,11,3,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,10,15,9,15,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,10,20,11,45,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
Theft from Vehicle,2020,3,7,1,52,4XX W CORDOVA ST,Central Business District,491996.9388,5459041.0488
Theft from Vehicle,2020,10,12,16,0,4XX W GEORGIA ST,Central Business District,491623.0297,5458657.6649
Theft from Vehicle,2020,10,17,14,15,4XX W GEORGIA ST,Central Business District,491623.0297,5458657.6649
Theft from Vehicle,2020,4,30,15,30,4XX W HASTINGS ST,Central Business District,491925.1167,5458968.4213
Theft from Vehicle,2020,1,15,8,5,4XX W PENDER ST,Central Business District,491819.4842,5458932.6103
Theft from Vehicle,2020,2,27,17,30,4XX W PENDER ST,Central Business District,491819.4842,5458932.6103
Theft from Vehicle,2020,5,13,9,0,4XX W PENDER ST,Central Business District,491830.203,5458921.2179
Theft from Vehicle,2020,1,18,6,0,4XX W PENDER ST,Central Business District,491838.7072,5458925.524
Theft from Vehicle,2020,8,7,22,30,4XX W PENDER ST,Central Business District,491838.7072,5458925.524
Theft from Vehicle,2020,3,2,21,0,4XX WOODLAND DR,Grandview-Woodland,494712.7457,5458713.6358
Theft from Vehicle,2020,4,25,19,30,4XX WOODLAND DR,Grandview-Woodland,494722.101,5458723.4835
Theft from Vehicle,2020,8,25,6,0,4XX WOODLAND DR,Grandview-Woodland,494722.101,5458723.4835
Theft from Vehicle,2020,7,11,22,0,50XX ANGUS DR,Shaughnessy,489405.6208,5454170.9044
Theft from Vehicle,2020,4,10,1,0,50XX ANN ST,Renfrew-Collingwood,497949.922,5454034.4692
Theft from Vehicle,2020,3,28,19,30,50XX BOUNDARY RD,Renfrew-Collingwood,498279.579,5453973.6891
Theft from Vehicle,2020,3,20,23,0,50XX CAMBIE ST,South Cambie,491472.9512,5454055.0267
Theft from Vehicle,2020,5,14,18,0,50XX CAMBIE ST,South Cambie,491472.9512,5454055.0267
Theft from Vehicle,2020,1,31,10,0,50XX CAMBIE ST,Riley Park,491478.3824,5454091.3043
Theft from Vehicle,2020,8,3,19,0,50XX CHAMBERS ST,Renfrew-Collingwood,496136.953,5453976.5648
Theft from Vehicle,2020,4,10,20,30,50XX DUNBAR ST,Dunbar-Southlands,486520.685,5454256.1196
Theft from Vehicle,2020,8,18,1,0,50XX EARLES ST,Renfrew-Collingwood,496515.8493,5453988.3035
Theft from Vehicle,2020,7,2,6,30,50XX EARLES ST,Renfrew-Collingwood,496573.1911,5454063.063
Theft from Vehicle,2020,1,26,22,0,50XX ELGIN ST,Kensington-Cedar Cottage,493925.7125,5454054.3964
Theft from Vehicle,2020,12,17,7,0,50XX HEATHER ST,South Cambie,491208.6238,5454053.1716
Theft from Vehicle,2020,1,9,1,0,50XX HIGHGATE ST,Renfrew-Collingwood,495796.5533,5453937.3809
Theft from Vehicle,2020,7,26,0,0,50XX HIGHGATE ST,Renfrew-Collingwood,495796.5533,5453937.3809
Theft from Vehicle,2020,5,8,17,0,50XX HIGHGATE ST,Renfrew-Collingwood,495806.3499,5454007.1217
Theft from Vehicle,2020,3,10,0,30,50XX HOY ST,Renfrew-Collingwood,498177.7742,5454018.7687
Theft from Vehicle,2020,3,25,6,43,50XX INVERNESS ST,Kensington-Cedar Cottage,494165.8568,5453980.0454
Theft from Vehicle,2020,1,1,13,30,50XX JOYCE ST,Renfrew-Collingwood,497715.7522,5454003.956
Theft from Vehicle,2020,4,20,17,0,50XX JOYCE ST,Renfrew-Collingwood,497741.5717,5454027.9152
Theft from Vehicle,2020,8,15,12,0,50XX MANOR ST,Renfrew-Collingwood,496937.1262,5454022.879
Theft from Vehicle,2020,11,21,16,0,50XX MARGUERITE ST,Shaughnessy,489500.2035,5454187.5448
Theft from Vehicle,2020,8,22,17,0,50XX NANAIMO ST,Renfrew-Collingwood,495728.7387,5453985.4406
Theft from Vehicle,2020,3,20,15,0,50XX ROSS ST,Kensington-Cedar Cottage,494006.5228,5454052.9939
Theft from Vehicle,2020,1,24,23,0,50XX RUBY ST,Renfrew-Collingwood,498046.8239,5454033.9692
Theft from Vehicle,2020,4,2,21,0,50XX SLOCAN ST,Renfrew-Collingwood,496058.423,5454004.4154
Theft from Vehicle,2020,2,1,1,0,50XX SOMERVILLE ST,Kensington-Cedar Cottage,493753.2755,5454041.2863
Theft from Vehicle,2020,1,15,1,51,50XX SPENCER ST,Renfrew-Collingwood,497263.9369,5454052.8042
Theft from Vehicle,2020,3,24,22,30,50XX WALDEN ST,Riley Park,492704.6606,5454077.0415
Theft from Vehicle,2020,5,23,0,0,50XX WALES ST,Renfrew-Collingwood,496227.8813,5453946.3991
Theft from Vehicle,2020,5,23,0,0,50XX WALES ST,Renfrew-Collingwood,496227.9267,5453943.0624
Theft from Vehicle,2020,11,4,18,30,50XX WILLOW ST,South Cambie,490993.8313,5454157.2683
Theft from Vehicle,2020,6,10,16,0,50XX YEW ST,Arbutus Ridge,488521.7423,5454231.2101
Theft from Vehicle,2020,7,3,17,0,51XX CLARENDON ST,Renfrew-Collingwood,495966.0253,5453862.0219
Theft from Vehicle,2020,4,19,21,0,51XX FAIRMONT ST,Renfrew-Collingwood,496734.4536,5453964.8177
Theft from Vehicle,2020,4,25,21,0,51XX FAIRMONT ST,Renfrew-Collingwood,496734.4536,5453964.8177
Theft from Vehicle,2020,1,10,22,0,51XX FRASER ST,Kensington-Cedar Cottage,493422.7546,5453890.3701
Theft from Vehicle,2020,6,21,21,0,51XX HIGHGATE ST,Renfrew-Collingwood,495795.8293,5453859.9313
Theft from Vehicle,2020,7,2,0,1,51XX KILLARNEY ST,Renfrew-Collingwood,496793.9651,5453909.3469
Theft from Vehicle,2020,9,24,17,0,51XX MAPLE ST,Shaughnessy,488947.7205,5454060.1704
Theft from Vehicle,2020,8,30,0,0,51XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493588.9931,5453918.8964
Theft from Vehicle,2020,3,21,20,0,51XX RUBY ST,Renfrew-Collingwood,497971.5431,5453913.7306
Theft from Vehicle,2020,4,16,17,0,51XX RUBY ST,Renfrew-Collingwood,498023.4014,5453995.9562
Theft from Vehicle,2020,4,15,22,30,51XX RUPERT ST,Renfrew-Collingwood,497040.364,5453887.158
Theft from Vehicle,2020,5,1,0,0,51XX RUPERT ST,Renfrew-Collingwood,497076.6466,5453944.639
Theft from Vehicle,2020,4,10,2,44,51XX RUPERT ST,Renfrew-Collingwood,497102.3876,5453968.2887
Theft from Vehicle,2020,2,3,19,0,51XX RUPERT ST,Renfrew-Collingwood,497119.5643,5453995.5013
Theft from Vehicle,2020,2,5,19,0,51XX RUPERT ST,Renfrew-Collingwood,497119.5643,5453995.5013
Theft from Vehicle,2020,10,23,10,0,51XX ST CATHERINES ST,Kensington-Cedar Cottage,493681.3096,5453942.4438
Theft from Vehicle,2020,8,15,3,30,51XX ST MARGARETS ST,Renfrew-Collingwood,495879.3255,5453903.8583
Theft from Vehicle,2020,6,25,3,0,51XX ST MARGARETS ST,Renfrew-Collingwood,495888.6905,5453930.8038
Theft from Vehicle,2020,3,5,18,0,51XX TRAFALGAR ST,Arbutus Ridge,487934.5899,5454127.4905
Theft from Vehicle,2020,2,29,13,33,51XX WALDEN ST,Riley Park,492711.3942,5453998.6741
Theft from Vehicle,2020,12,3,12,0,51XX WINDSOR ST,Kensington-Cedar Cottage,493833.4249,5453921.2392
Theft from Vehicle,2020,1,28,7,59,52XX ABERDEEN ST,Renfrew-Collingwood,497979.1219,5453797.3478
Theft from Vehicle,2020,12,28,21,0,52XX BURSILL ST,Renfrew-Collingwood,496792.4417,5453741.2906
Theft from Vehicle,2020,4,11,14,0,52XX CHAMBERS ST,Renfrew-Collingwood,496136.2563,5453794.0252
Theft from Vehicle,2020,8,28,15,30,52XX CHAMBERS ST,Renfrew-Collingwood,496145.258,5453776.9143
Theft from Vehicle,2020,1,15,2,0,52XX CULLODEN ST,Kensington-Cedar Cottage,494237.4049,5453866.6542
Theft from Vehicle,2020,11,1,18,0,52XX CULLODEN ST,Kensington-Cedar Cottage,494246.705,5453873.5341
Theft from Vehicle,2020,9,10,17,0,52XX EARLES ST,Renfrew-Collingwood,496439.3516,5453814.5506
Theft from Vehicle,2020,8,16,18,0,52XX ELGIN ST,Kensington-Cedar Cottage,493910.8406,5453817.3949
Theft from Vehicle,2020,3,20,1,0,52XX ELGIN ST,Kensington-Cedar Cottage,493920.6879,5453846.2367
Theft from Vehicle,2020,1,28,23,0,52XX ELGIN ST,Kensington-Cedar Cottage,493921.2324,5453868.6519
Theft from Vehicle,2020,3,3,0,0,52XX GLADSTONE ST,Kensington-Cedar Cottage,495474.8651,5453849.3391
Theft from Vehicle,2020,2,4,12,0,52XX HOY ST,Renfrew-Collingwood,498062.4949,5453761.9605
Theft from Vehicle,2020,4,20,18,0,52XX HOY ST,Renfrew-Collingwood,498105.848,5453823.0544
Theft from Vehicle,2020,2,22,10,30,52XX JOYCE ST,Renfrew-Collingwood,497569.4414,5453752.2081
Theft from Vehicle,2020,10,24,0,0,52XX JOYCE ST,Renfrew-Collingwood,497594.7934,5453820.5103
Theft from Vehicle,2020,7,2,2,0,52XX KILLARNEY ST,Renfrew-Collingwood,496713.1792,5453784.7658
Theft from Vehicle,2020,4,15,5,54,52XX KILLARNEY ST,Renfrew-Collingwood,496753.8142,5453830.6233
Theft from Vehicle,2020,2,11,20,0,52XX OAK ST,Shaughnessy,490680.7249,5453854.8937
Theft from Vehicle,2020,9,24,16,0,52XX OAK ST,Shaughnessy,490680.7249,5453854.8937
Theft from Vehicle,2020,2,1,1,40,52XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493586.9683,5453834.4555
Theft from Vehicle,2020,10,25,16,0,52XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493587.7027,5453865.0833
Theft from Vehicle,2020,10,29,12,0,52XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493587.7027,5453865.0833
Theft from Vehicle,2020,1,13,23,0,52XX PRINCE EDWARD ST,Riley Park,492941.3548,5453846.0822
Theft from Vehicle,2020,10,26,22,0,52XX PRINCE EDWARD ST,Riley Park,492941.3548,5453846.0822
Theft from Vehicle,2020,12,6,14,0,52XX RHODES ST,Renfrew-Collingwood,496337.0051,5453850.4466
