TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2022,6,13,8,48,2XX E PENDER ST,Strathcona,492750.3323,5458625.3598
Theft from Vehicle,2022,7,12,6,8,2XX E PENDER ST,Strathcona,492750.3323,5458625.3598
Theft from Vehicle,2022,9,7,4,29,2XX E PENDER ST,Strathcona,492750.3323,5458625.3598
Theft from Vehicle,2022,10,9,3,4,2XX E PENDER ST,Strathcona,492750.3323,5458625.3598
Theft from Vehicle,2022,1,3,7,0,2XX E PENDER ST,Strathcona,492757.3267,5458625.1479
Theft from Vehicle,2022,4,13,23,15,2XX E PENDER ST,Strathcona,492757.3267,5458625.1479
Theft from Vehicle,2022,5,18,22,0,2XX E PENDER ST,Strathcona,492805.5996,5458632.8315
Theft from Vehicle,2022,4,19,14,42,2XX E WATERFRONT RD,Strathcona,492789.6939,5459123.2596
Theft from Vehicle,2022,9,8,20,0,2XX GORE AVE,Strathcona,492898.2211,5458937.241
Theft from Vehicle,2022,1,31,15,20,2XX HEATLEY AVE,Strathcona,493498.1638,5458915.0182
Theft from Vehicle,2022,6,7,17,32,2XX HEATLEY AVE,Strathcona,493498.251,5458918.4704
Theft from Vehicle,2022,7,3,22,0,2XX INDUSTRIAL AVE,Strathcona,492727.2338,5457520.4551
Theft from Vehicle,2022,6,15,19,13,2XX KEEFER ST,Strathcona,492747.3889,5458525.4461
Theft from Vehicle,2022,10,5,10,41,2XX KEEFER ST,Strathcona,492747.3889,5458525.4461
Theft from Vehicle,2022,4,21,7,20,2XX KEEFER ST,Strathcona,492754.9726,5458525.2227
Theft from Vehicle,2022,3,2,18,25,2XX KEEFER ST,Strathcona,492838.1956,5458531.9214
Theft from Vehicle,2022,10,11,18,0,2XX KEEFER ST,Strathcona,492873.6423,5458521.7303
Theft from Vehicle,2022,10,12,12,0,2XX KEEFER ST,Strathcona,492873.6423,5458521.7303
Theft from Vehicle,2022,5,24,5,13,2XX POWELL ST,Strathcona,492763.1439,5458937.7766
Theft from Vehicle,2022,3,22,17,30,2XX POWELL ST,Strathcona,492851.0043,5458944.2503
Theft from Vehicle,2022,5,30,11,19,2XX PRINCESS AVE,Strathcona,493356.6795,5458919.3871
Theft from Vehicle,2022,8,20,15,30,2XX PRINCESS AVE,Strathcona,493356.7118,5458922.8281
Theft from Vehicle,2022,9,8,19,0,2XX PRIOR ST,Strathcona,492743.6652,5458222.5311
Theft from Vehicle,2022,2,10,1,0,2XX PRIOR ST,Strathcona,492744.7782,5458222.4722
Theft from Vehicle,2022,3,5,22,0,2XX PRIOR ST,Strathcona,492744.7782,5458222.4722
Theft from Vehicle,2022,3,6,1,23,2XX PRIOR ST,Strathcona,492744.7782,5458222.4722
Theft from Vehicle,2022,4,18,19,30,2XX UNION ST,Strathcona,492748.0568,5458325.6211
Theft from Vehicle,2022,7,8,10,24,2XX UNION ST,Strathcona,492748.0568,5458325.6211
Theft from Vehicle,2022,2,25,8,0,2XX UNION ST,Strathcona,492756.6405,5458325.2868
Theft from Vehicle,2022,10,7,2,56,2XX UNION ST,Strathcona,492850.0594,5458330.802
Theft from Vehicle,2022,7,14,11,15,3XX ALEXANDER ST,Strathcona,492890.2142,5459034.8466
Theft from Vehicle,2022,2,26,21,0,3XX ALEXANDER ST,Strathcona,492911.7825,5459043.314
Theft from Vehicle,2022,6,4,21,30,3XX ALEXANDER ST,Strathcona,492925.6802,5459033.7265
Theft from Vehicle,2022,8,22,10,37,3XX CAMPBELL AVE,Strathcona,493840.4398,5458808.1168
Theft from Vehicle,2022,10,18,20,0,3XX E 1ST AVE,Strathcona,493044.8062,5457207.8496
Theft from Vehicle,2022,10,19,3,40,3XX E 1ST AVE,Strathcona,493044.8062,5457207.8496
Theft from Vehicle,2022,8,22,1,6,3XX E HASTINGS ST,Strathcona,492915.7127,5458728.6332
Theft from Vehicle,2022,9,12,13,30,3XX E HASTINGS ST,Strathcona,492915.7127,5458728.6332
Theft from Vehicle,2022,5,21,11,35,3XX E HASTINGS ST,Strathcona,492918.7075,5458728.5449
Theft from Vehicle,2022,3,16,18,8,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
Theft from Vehicle,2022,6,23,9,0,3XX E HASTINGS ST,Strathcona,493030.6242,5458725.2282
Theft from Vehicle,2022,6,26,22,0,3XX E PENDER ST,Strathcona,492925.5435,5458620.0393
Theft from Vehicle,2022,9,11,1,0,3XX E PENDER ST,Strathcona,492928.5085,5458629.093
Theft from Vehicle,2022,9,19,2,0,3XX E PENDER ST,Strathcona,492928.5085,5458629.093
Theft from Vehicle,2022,1,4,22,0,3XX E PENDER ST,Strathcona,492932.3691,5458628.9696
Theft from Vehicle,2022,4,4,22,0,3XX E PENDER ST,Strathcona,492963.2468,5458627.9799
Theft from Vehicle,2022,7,18,7,0,3XX E WATERFRONT RD,Strathcona,492909.898,5459160.8576
Theft from Vehicle,2022,3,13,7,23,3XX GORE AVE,Strathcona,492906.9601,5458836.6757
Theft from Vehicle,2022,3,17,13,33,3XX GORE AVE,Strathcona,492906.9601,5458836.6757
Theft from Vehicle,2022,3,21,16,37,3XX GORE AVE,Strathcona,492906.9601,5458836.6757
Theft from Vehicle,2022,2,8,16,30,3XX HEATLEY AVE,Strathcona,493494.8436,5458785.9267
Theft from Vehicle,2022,4,10,18,17,3XX INDUSTRIAL AVE,Strathcona,492887.0343,5457452.0376
Theft from Vehicle,2022,4,18,18,0,3XX JACKSON AVE,Strathcona,493212.6931,5458823.7366
Theft from Vehicle,2022,5,18,8,29,3XX JACKSON AVE,Strathcona,493212.8116,5458827.5769
Theft from Vehicle,2022,2,17,4,0,3XX KEEFER ST,Strathcona,492933.5402,5458519.9661
Theft from Vehicle,2022,2,9,16,0,3XX KEEFER ST,Strathcona,492944.466,5458519.6381
Theft from Vehicle,2022,5,15,7,30,3XX KEEFER ST,Strathcona,492997.5533,5458518.0425
Theft from Vehicle,2022,5,22,9,5,3XX PRINCESS AVE,Strathcona,493345.8058,5458799.9344
Theft from Vehicle,2022,8,25,23,0,3XX PRINCESS AVE,Strathcona,493345.9024,5458802.7218
Theft from Vehicle,2022,9,6,13,30,3XX PRINCESS AVE,Strathcona,493345.9024,5458802.7218
Theft from Vehicle,2022,8,24,7,0,3XX PRINCESS AVE,Strathcona,493355.7372,5458822.5129
Theft from Vehicle,2022,8,25,2,40,3XX PRINCESS AVE,Strathcona,493355.7372,5458822.5129
Theft from Vehicle,2022,8,30,0,0,3XX PRINCESS AVE,Strathcona,493355.7372,5458822.5129
Theft from Vehicle,2022,3,9,10,49,3XX RAILWAY ST,Strathcona,492889.7841,5459062.8992
Theft from Vehicle,2022,8,5,22,0,3XX RAILWAY ST,Strathcona,492889.7841,5459062.8992
Theft from Vehicle,2022,1,7,11,51,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Theft from Vehicle,2022,3,11,23,25,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Theft from Vehicle,2022,6,9,13,15,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Theft from Vehicle,2022,10,17,19,0,3XX TERMINAL AVE,Strathcona,492999.2875,5457727.81
Theft from Vehicle,2022,3,4,13,0,3XX TERMINAL AVE,Strathcona,493000.1651,5457727.5737
Theft from Vehicle,2022,3,9,11,15,3XX TERMINAL AVE,Strathcona,493000.1651,5457727.5737
Theft from Vehicle,2022,9,9,19,0,3XX TERMINAL AVE,Strathcona,493042.9766,5457716.0592
Theft from Vehicle,2022,4,6,6,0,3XX VERNON DR,Strathcona,494240.5976,5458836.5471
Theft from Vehicle,2022,8,24,1,16,4XX ALEXANDER ST,Strathcona,493073.9211,5459029.0818
Theft from Vehicle,2022,2,28,10,0,4XX ALEXANDER ST,Strathcona,493095.6159,5459037.7289
Theft from Vehicle,2022,1,1,12,0,4XX CAMPBELL AVE,Strathcona,493837.0043,5458694.4926
Theft from Vehicle,2022,5,22,4,0,4XX CAMPBELL AVE,Strathcona,493837.079,5458696.9422
Theft from Vehicle,2022,3,27,12,0,4XX CAMPBELL AVE,Strathcona,493837.1882,5458700.4892
Theft from Vehicle,2022,7,9,7,0,4XX DUNLEVY AVE,Strathcona,493065.6364,5458727.1092
Theft from Vehicle,2022,3,11,21,0,4XX E CORDOVA ST,Strathcona,493068.4015,5458827.7361
Theft from Vehicle,2022,1,6,20,0,4XX E CORDOVA ST,Strathcona,493097.7514,5458827.0635
Theft from Vehicle,2022,10,15,19,0,4XX E HASTINGS ST,Strathcona,493134.3333,5458722.1354
Theft from Vehicle,2022,5,13,0,0,4XX E PENDER ST,Strathcona,493065.4797,5458615.6264
Theft from Vehicle,2022,9,11,17,0,4XX E PENDER ST,Strathcona,493161.4526,5458613.5114
Theft from Vehicle,2022,5,7,0,0,4XX GORE AVE,Strathcona,492909.5115,5458707.5583
Theft from Vehicle,2022,2,27,10,20,4XX GORE AVE,Strathcona,492912.0376,5458683.9126
Theft from Vehicle,2022,10,20,9,0,4XX HAWKS AVE,Strathcona,493653.1236,5458624.0797
Theft from Vehicle,2022,3,23,0,0,4XX INDUSTRIAL AVE,Strathcona,493070.021,5457413.8816
Theft from Vehicle,2022,7,12,2,0,4XX INDUSTRIAL AVE,Strathcona,493078.2417,5457411.7438
Theft from Vehicle,2022,2,1,1,0,4XX INDUSTRIAL AVE,Strathcona,493112.1281,5457393.4799
Theft from Vehicle,2022,1,28,23,30,4XX JACKSON AVE,Strathcona,493209.5845,5458722.745
Theft from Vehicle,2022,6,17,18,0,4XX KEEFER ST,Strathcona,493066.0803,5458515.9829
Theft from Vehicle,2022,9,24,6,30,4XX MAIN ST,Strathcona,492754.2954,5458729.9979
Theft from Vehicle,2022,9,7,0,0,4XX PRIOR ST,Strathcona,493051.494,5458215.2133
Theft from Vehicle,2022,1,13,13,15,4XX RAILWAY ST,Strathcona,493206.2262,5459124.056
Theft from Vehicle,2022,8,18,0,0,4XX UNION ST,Strathcona,493055.4291,5458314.8485
Theft from Vehicle,2022,4,16,9,0,4XX VERNON DR,Strathcona,494247.19,5458705.7472
Theft from Vehicle,2022,5,11,18,25,4XX VERNON DR,Strathcona,494247.19,5458705.7472
Theft from Vehicle,2022,6,30,15,56,5X DUNLEVY AVE,Strathcona,493068.0477,5459117.9914
Theft from Vehicle,2022,7,17,18,0,5X HEATLEY AVE,Strathcona,493490.6925,5459085.7958
Theft from Vehicle,2022,4,25,21,0,5XX ATLANTIC ST,Strathcona,493223.7453,5458112.7474
Theft from Vehicle,2022,6,14,18,0,5XX ATLANTIC ST,Strathcona,493223.7453,5458112.7474
Theft from Vehicle,2022,2,21,21,0,5XX CAMPBELL AVE,Strathcona,493833.5578,5458581.9559
Theft from Vehicle,2022,9,14,11,10,5XX CAMPBELL AVE,Strathcona,493834.0002,5458596.5359
Theft from Vehicle,2022,10,19,14,20,5XX CAMPBELL AVE,Strathcona,493834.0002,5458596.5359
Theft from Vehicle,2022,6,10,15,0,5XX E 1ST AVE,Strathcona,493151.0652,5457304.2711
Theft from Vehicle,2022,5,27,22,0,5XX E 1ST AVE,Strathcona,493198.0224,5457292.5313
Theft from Vehicle,2022,10,17,9,8,5XX E 1ST AVE,Strathcona,493198.0224,5457292.5313
Theft from Vehicle,2022,9,17,12,0,5XX E CORDOVA ST,Strathcona,493259.0282,5458822.7685
Theft from Vehicle,2022,7,28,17,0,5XX E CORDOVA ST,Strathcona,493314.1853,5458830.0058
Theft from Vehicle,2022,5,20,1,0,5XX E GEORGIA ST,Strathcona,493242.032,5458419.5227
Theft from Vehicle,2022,7,16,23,0,5XX E GEORGIA ST,Strathcona,493243.371,5458410.3339
Theft from Vehicle,2022,6,15,3,0,5XX E GEORGIA ST,Strathcona,493243.6486,5458419.4737
Theft from Vehicle,2022,6,9,11,5,5XX E PENDER ST,Strathcona,493205.6415,5458612.4922
Theft from Vehicle,2022,8,29,23,13,5XX E PENDER ST,Strathcona,493205.6415,5458612.4922
Theft from Vehicle,2022,10,14,18,0,5XX GORE AVE,Strathcona,492921.7207,5458584.1772
Theft from Vehicle,2022,6,24,23,30,5XX GORE AVE,Strathcona,492922.9345,5458569.4634
Theft from Vehicle,2022,4,3,23,42,5XX GORE AVE,Strathcona,492927.6397,5458623.5918
Theft from Vehicle,2022,6,24,23,0,5XX GORE AVE,Strathcona,492927.6397,5458623.5918
Theft from Vehicle,2022,4,19,1,0,5XX KEEFER ST,Strathcona,493294.1286,5458509.1673
Theft from Vehicle,2022,10,14,9,0,5XX MAIN ST,Strathcona,492752.697,5458608.336
Theft from Vehicle,2022,3,3,21,30,5XX MAIN ST,Strathcona,492753.1793,5458624.8528
Theft from Vehicle,2022,7,12,7,0,5XX MAIN ST,Strathcona,492753.2377,5458626.8509
Theft from Vehicle,2022,7,28,22,30,5XX MAIN ST,Strathcona,492753.2377,5458626.8509
Theft from Vehicle,2022,9,20,13,0,5XX MAIN ST,Strathcona,492753.2377,5458626.8509
Theft from Vehicle,2022,10,9,1,39,5XX MAIN ST,Strathcona,492753.2377,5458626.8509
Theft from Vehicle,2022,10,7,15,30,5XX POWELL ST,Strathcona,493264.2349,5458931.6847
Theft from Vehicle,2022,3,18,23,4,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2022,8,1,11,59,6XX ALEXANDER ST,Strathcona,493381.9881,5459019.9248
Theft from Vehicle,2022,9,16,21,0,6XX ALEXANDER ST,Strathcona,493381.9881,5459019.9248
Theft from Vehicle,2022,10,24,21,0,6XX ALEXANDER ST,Strathcona,493381.9881,5459019.9248
Theft from Vehicle,2022,8,12,21,30,6XX ATLANTIC ST,Strathcona,493366.2729,5458118.2798
Theft from Vehicle,2022,2,22,5,50,6XX CAMPBELL AVE,Strathcona,493830.1006,5458466.9183
Theft from Vehicle,2022,7,31,22,30,6XX E CORDOVA ST,Strathcona,493355.2763,5458819.4472
Theft from Vehicle,2022,8,22,19,0,6XX E CORDOVA ST,Strathcona,493355.2763,5458819.4472
Theft from Vehicle,2022,3,19,0,0,6XX E CORDOVA ST,Strathcona,493470.7299,5458815.87
Theft from Vehicle,2022,8,3,0,0,6XX E GEORGIA ST,Strathcona,493341.4107,5458407.3591
Theft from Vehicle,2022,10,5,17,0,6XX E GEORGIA ST,Strathcona,493341.4107,5458407.3591
Theft from Vehicle,2022,1,6,0,0,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.2749
Theft from Vehicle,2022,3,13,16,0,6XX E GEORGIA ST,Strathcona,493368.5102,5458406.5567
Theft from Vehicle,2022,5,30,15,0,6XX E HASTINGS ST,Strathcona,493351.7101,5458715.1683
Theft from Vehicle,2022,8,6,21,0,6XX E HASTINGS ST,Strathcona,493351.7101,5458715.1683
Theft from Vehicle,2022,7,16,16,0,6XX E HASTINGS ST,Strathcona,493416.5869,5458713.4358
Theft from Vehicle,2022,6,29,0,0,6XX E PENDER ST,Strathcona,493397.4664,5458616.1829
Theft from Vehicle,2022,3,18,19,0,6XX GORE AVE,Strathcona,492936.2182,5458519.9813
Theft from Vehicle,2022,5,7,14,0,6XX HEATLEY AVE,Strathcona,493481.6121,5458505.614
Theft from Vehicle,2022,9,16,0,0,6XX INDUSTRIAL AVE,Strathcona,493425.5492,5457311.9422
Theft from Vehicle,2022,3,13,22,0,6XX KEEFER ST,Strathcona,493347.1272,5458507.6379
Theft from Vehicle,2022,5,10,8,0,6XX MAIN ST,Strathcona,492750.1312,5458519.1112
Theft from Vehicle,2022,10,9,8,9,6XX MAIN ST,Strathcona,492750.33,5458526.9029
Theft from Vehicle,2022,10,10,10,26,6XX MAIN ST,Strathcona,492750.33,5458526.9029
Theft from Vehicle,2022,6,25,13,30,6XX POWELL ST,Strathcona,493356.263,5458919.7456
Theft from Vehicle,2022,3,13,20,40,6XX POWELL ST,Strathcona,493470.9022,5458916.2688
Theft from Vehicle,2022,9,9,17,30,6XX PRINCESS AVE,Strathcona,493344.8706,5458510.781
Theft from Vehicle,2022,10,7,15,0,6XX TERMINAL AVE,Strathcona,493470.8999,5457579.2189
Theft from Vehicle,2022,3,13,17,0,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2022,6,4,12,0,6XX UNION ST,Strathcona,493349.0265,5458305.5705
Theft from Vehicle,2022,2,4,0,0,6XX UNION ST,Strathcona,493362.625,5458305.1949
Theft from Vehicle,2022,3,10,13,40,7XX ALEXANDER ST,Strathcona,493514.273,5459015.9983
Theft from Vehicle,2022,4,3,2,18,7XX E CORDOVA ST,Strathcona,493629.3578,5458810.6568
Theft from Vehicle,2022,5,20,18,0,7XX E HASTINGS ST,Strathcona,493493.3454,5458711.2788
Theft from Vehicle,2022,5,20,0,0,7XX E PENDER ST,Strathcona,493493.8262,5458604.9978
Theft from Vehicle,2022,8,28,2,0,7XX E PENDER ST,Strathcona,493609.2042,5458610.2011
Theft from Vehicle,2022,3,21,23,0,7XX E PENDER ST,Strathcona,493645.4109,5458608.9614
Theft from Vehicle,2022,7,4,23,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.9159
Theft from Vehicle,2022,6,20,17,0,7XX HAWKS AVE,Strathcona,493646.7936,5458385.7594
Theft from Vehicle,2022,2,13,16,0,7XX HAWKS AVE,Strathcona,493656.0356,5458393.4488
Theft from Vehicle,2022,7,16,13,8,7XX JACKSON AVE,Strathcona,493191.1087,5458410.985
Theft from Vehicle,2022,9,15,1,0,7XX JACKSON AVE,Strathcona,493200.3679,5458414.6428
Theft from Vehicle,2022,6,8,21,0,7XX KEEFER ST,Strathcona,493487.7954,5458507.811
Theft from Vehicle,2022,1,12,21,0,7XX MAIN ST,Strathcona,492745.932,5458394.1757
Theft from Vehicle,2022,9,14,3,26,7XX MAIN ST,Strathcona,492747.721,5458426.6466
Theft from Vehicle,2022,10,23,19,0,7XX MAIN ST,Strathcona,492747.721,5458426.6466
Theft from Vehicle,2022,7,17,6,0,7XX POWELL ST,Strathcona,493545.7215,5458923.1468
Theft from Vehicle,2022,8,25,15,0,7XX POWELL ST,Strathcona,493545.7215,5458923.1468
Theft from Vehicle,2022,7,18,23,0,7XX PRINCESS AVE,Strathcona,493331.3915,5458370.6148
Theft from Vehicle,2022,5,4,2,0,7XX PRINCESS AVE,Strathcona,493331.8462,5458384.6552
Theft from Vehicle,2022,2,13,10,0,7XX TERMINAL AVE,Strathcona,493490.3325,5457574.0402
Theft from Vehicle,2022,5,7,16,0,7XX UNION ST,Strathcona,493485.6475,5458311.0195
Theft from Vehicle,2022,1,8,12,0,7XX UNION ST,Strathcona,493511.8799,5458310.4962
Theft from Vehicle,2022,9,10,9,0,8XX E CORDOVA ST,Strathcona,493727.8248,5458839.1799
Theft from Vehicle,2022,8,21,16,0,8XX E GEORGIA ST,Strathcona,493656.592,5458398.0096
Theft from Vehicle,2022,9,18,0,0,8XX E GEORGIA ST,Strathcona,493676.1783,5458397.3844
Theft from Vehicle,2022,3,12,20,30,8XX E HASTINGS ST,Strathcona,493669.1265,5458703.0368
Theft from Vehicle,2022,10,10,10,0,8XX GORE AVE,Strathcona,492952.9862,5458305.0829
Theft from Vehicle,2022,6,22,22,0,8XX KEEFER ST,Strathcona,493682.9349,5458506.9214
Theft from Vehicle,2022,1,13,9,0,8XX MALKIN AVE,Strathcona,493698.7168,5457955.3675
Theft from Vehicle,2022,1,13,17,45,8XX MALKIN AVE,Strathcona,493786.6896,5457903.9175
Theft from Vehicle,2022,3,10,14,47,8XX POWELL ST,Strathcona,493672.3063,5458910.0559
Theft from Vehicle,2022,1,19,12,0,8XX PRIOR ST,Strathcona,493654.528,5458197.3296
Theft from Vehicle,2022,3,12,21,30,8XX RAYMUR AVE,Strathcona,493997.6938,5458290.5217
Theft from Vehicle,2022,8,15,10,18,8XX TERMINAL AVE,Strathcona,493715.1532,5457514.3949
Theft from Vehicle,2022,1,27,21,0,8XX TERMINAL AVE,Strathcona,493784.1126,5457522.5487
Theft from Vehicle,2022,2,15,5,3,8XX UNION ST,Strathcona,493655.2923,5458296.7504
Theft from Vehicle,2022,2,14,0,0,8XX UNION ST,Strathcona,493786.0842,5458302.6632
Theft from Vehicle,2022,6,7,20,0,8XX UNION ST,Strathcona,493799.1407,5458302.3404
Theft from Vehicle,2022,7,15,15,0,9XX E GEORGIA ST,Strathcona,493738.2018,5458395.4045
Theft from Vehicle,2022,3,13,19,12,9XX E HASTINGS ST,Strathcona,493837.3985,5458697.5405
Theft from Vehicle,2022,6,4,22,0,9XX E HASTINGS ST,Strathcona,493837.3985,5458697.5405
Theft from Vehicle,2022,1,8,3,9,9XX E HASTINGS ST,Strathcona,493841.0207,5458697.4081
Theft from Vehicle,2022,2,13,21,0,9XX E HASTINGS ST,Strathcona,493841.0207,5458697.4081
Theft from Vehicle,2022,7,9,13,8,9XX E HASTINGS ST,Strathcona,493870.7475,5458696.3241
Theft from Vehicle,2022,8,16,5,0,9XX E HASTINGS ST,Strathcona,493914.4345,5458703.8807
Theft from Vehicle,2022,8,28,15,0,9XX EVANS AVE,Strathcona,493978.2064,5457594.7559
Theft from Vehicle,2022,2,11,0,0,9XX MAIN ST,Strathcona,492746.6503,5458220.9778
Theft from Vehicle,2022,7,16,16,5,9XX STATION ST,Strathcona,492791.0394,5458151.7783
Theft from Vehicle,2022,10,19,14,0,9XX STATION ST,Strathcona,492799.2471,5458121.7842
Theft from Vehicle,2022,6,14,6,0,9XX STATION ST,Strathcona,492800.2616,5458154.1233
Theft from Vehicle,2022,9,13,20,0,9XX STATION ST,Strathcona,492800.2616,5458154.1233
Theft from Vehicle,2022,10,19,13,0,9XX STATION ST,Strathcona,492800.2616,5458154.1233
Theft from Vehicle,2022,10,23,23,0,9XX STATION ST,Strathcona,492800.2616,5458154.1233
Theft from Vehicle,2022,1,17,14,20,9XX TERMINAL AVE,Strathcona,493902.9131,5457453.3292
Theft from Vehicle,2022,1,5,15,50,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2022,1,23,15,0,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2022,6,30,5,0,ALEXANDER ST / DUNLEVY AVE,Strathcona,493069.6881,5459033.7524
Theft from Vehicle,2022,1,15,22,0,ALEXANDER ST / JACKSON AVE,Strathcona,493214.2925,5459030.4255
Theft from Vehicle,2022,5,7,15,0,ALEXANDER ST / MAIN ST,Strathcona,492764.4425,5459043.895
Theft from Vehicle,2022,10,17,23,30,CAMPBELL AVE / PRIOR ST,Strathcona,493817.4957,5458196.4219
Theft from Vehicle,2022,3,26,22,0,CHESS ST / MALKIN AVE,Strathcona,493739.1714,5457939.6843
Theft from Vehicle,2022,3,17,15,0,CORDOVA DVRS / POWELL ST,Strathcona,493769.665,5458909.748
Theft from Vehicle,2022,1,7,10,30,DUNLEVY AVE / E PENDER ST,Strathcona,493058.4251,5458620.3552
Theft from Vehicle,2022,4,16,19,19,DUNLEVY AVE / E PENDER ST,Strathcona,493058.4251,5458620.3552
Theft from Vehicle,2022,5,7,0,0,E 2ND AVE / VERNON DR,Strathcona,494262.3024,5457337.5802
Theft from Vehicle,2022,9,3,10,2,E CORDOVA ST / GORE AVE,Strathcona,492902.2756,5458837.7713
Theft from Vehicle,2022,8,6,2,0,E CORDOVA ST / HEATLEY AVE,Strathcona,493491.1801,5458819.8106
Theft from Vehicle,2022,5,1,17,0,E GEORGIA ST / GORE AVE,Strathcona,492939.977,5458424.1007
Theft from Vehicle,2022,10,8,22,0,E GEORGIA ST / GORE AVE,Strathcona,492939.977,5458424.1007
Theft from Vehicle,2022,4,11,16,0,E GEORGIA ST / MAIN ST,Strathcona,492743.2453,5458428.5255
Theft from Vehicle,2022,4,16,13,2,E GEORGIA ST / MAIN ST,Strathcona,492743.2453,5458428.5255
Theft from Vehicle,2022,1,10,16,44,E HASTINGS ST / GORE AVE,Strathcona,492911.3553,5458733.3368
Theft from Vehicle,2022,4,6,2,0,E HASTINGS ST / GORE AVE,Strathcona,492911.3556,5458733.3363
Theft from Vehicle,2022,10,22,4,48,E HASTINGS ST / GORE AVE,Strathcona,492911.3556,5458733.3363
Theft from Vehicle,2022,2,23,0,30,E HASTINGS ST / JACKSON AVE,Strathcona,493205.0711,5458724.5948
Theft from Vehicle,2022,10,2,19,50,E HASTINGS ST / JACKSON AVE,Strathcona,493205.0725,5458724.5957
Theft from Vehicle,2022,3,19,23,5,E HASTINGS ST / MAIN ST,Strathcona,492749.7912,5458737.3828
Theft from Vehicle,2022,1,9,14,0,E HASTINGS ST / MAIN ST,Strathcona,492749.7913,5458737.3828
Theft from Vehicle,2022,6,13,1,13,E HASTINGS ST / MAIN ST,Strathcona,492749.7913,5458737.3828
Theft from Vehicle,2022,10,16,15,50,E PENDER ST / GORE AVE,Strathcona,492922.9609,5458624.6964
Theft from Vehicle,2022,1,29,22,58,E PENDER ST / GORE AVE,Strathcona,492922.9613,5458624.6968
Theft from Vehicle,2022,10,21,19,0,E PENDER ST / JACKSON AVE,Strathcona,493201.5345,5458617.1973
Theft from Vehicle,2022,7,14,20,0,E PENDER ST / MAIN ST,Strathcona,492748.7552,5458629.9818
Theft from Vehicle,2022,7,18,23,0,E PENDER ST / MAIN ST,Strathcona,492748.7552,5458629.9818
Theft from Vehicle,2022,8,26,20,0,FRANKLIN ST / VERNON DR,Strathcona,494240.2231,5458840.6043
Theft from Vehicle,2022,6,11,21,32,GLEN DR / MALKIN AVE,Strathcona,494074.7078,5457818.3037
Theft from Vehicle,2022,2,4,20,0,GORE AVE / KEEFER ST,Strathcona,492931.2258,5458524.6102
Theft from Vehicle,2022,5,28,11,27,GORE AVE / KEEFER ST,Strathcona,492931.226,5458524.6097
Theft from Vehicle,2022,2,7,13,0,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.3811
Theft from Vehicle,2022,3,10,8,30,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.3811
Theft from Vehicle,2022,3,31,16,34,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.3811
Theft from Vehicle,2022,2,4,11,0,GRANT ST / VERNON DR,Strathcona,494276.3315,5457641.2173
Theft from Vehicle,2022,3,16,18,0,HAWKS AVE / UNION ST,Strathcona,493650.3008,5458301.4473
Theft from Vehicle,2022,6,5,19,0,HEATLEY AVE / KEEFER ST,Strathcona,493476.9593,5458504.5756
Theft from Vehicle,2022,7,21,13,0,HEATLEY AVE / POWELL ST,Strathcona,493493.7201,5458920.1509
Theft from Vehicle,2022,8,20,20,0,HEATLEY AVE / POWELL ST,Strathcona,493493.7201,5458920.1509
Theft from Vehicle,2022,1,23,21,0,HEATLEY AVE / UNION ST,Strathcona,493475.7921,5458306.643
Theft from Vehicle,2022,9,16,10,0,JACKSON AVE / KEEFER ST,Strathcona,493198.7768,5458516.5684
Theft from Vehicle,2022,6,3,14,0,JACKSON AVE / POWELL ST,Strathcona,493211.1922,5458928.7189
Theft from Vehicle,2022,6,1,14,30,JACKSON AVE / RAILWAY ST,Strathcona,493216.79,5459115.6461
Theft from Vehicle,2022,5,8,2,0,JACKSON AVE / UNION ST,Strathcona,493192.7899,5458315.6458
Theft from Vehicle,2022,3,13,15,27,KEEFER ST / MAIN ST,Strathcona,492745.8373,5458530.0657
Theft from Vehicle,2022,6,21,13,30,KEEFER ST / MAIN ST,Strathcona,492745.8373,5458530.0657
Theft from Vehicle,2022,10,26,16,45,KEEFER ST / MAIN ST,Strathcona,492745.8373,5458530.0657
Theft from Vehicle,2022,9,17,18,30,NATIONAL AVE / STATION ST,Strathcona,492791.7461,5458019.6086
Theft from Vehicle,2022,3,16,10,15,NATIONAL AVE / STATION ST,Strathcona,492791.7465,5458019.609
Theft from Vehicle,2022,1,22,18,0,POWELL ST / PRINCESS AVE,Strathcona,493352.1547,5458924.4443
