TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2022,10,7,18,30,8XX W 12TH AVE,Fairview,490960.664,5456434.5777
Other Theft,2022,2,7,12,0,8XX W 12TH AVE,Fairview,490964.0951,5456434.471
Other Theft,2022,4,11,11,0,8XX W 12TH AVE,Fairview,490964.0951,5456434.471
Other Theft,2022,5,8,7,28,8XX W 12TH AVE,Fairview,490964.0951,5456434.471
Other Theft,2022,5,25,13,30,8XX W 12TH AVE,Fairview,490964.0951,5456434.471
Other Theft,2022,5,29,0,15,8XX W 12TH AVE,Fairview,490964.0951,5456434.471
Other Theft,2022,3,31,8,6,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,4,4,3,0,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,5,1,17,0,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,6,9,6,30,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,7,7,2,0,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,8,13,17,40,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Other Theft,2022,1,16,1,37,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,1,18,2,45,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,4,1,0,0,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,4,11,12,0,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,4,28,15,58,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,5,17,7,30,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Other Theft,2022,1,1,12,0,8XX W 12TH AVE,Fairview,491118.4885,5456429.6431
Other Theft,2022,9,23,21,0,8XX W 14TH AVE,Fairview,490992.2335,5456214.2216
Other Theft,2022,7,5,18,0,8XX W 15TH AVE,Fairview,491085.0575,5456119.9861
Other Theft,2022,1,14,14,0,8XX W 6TH AVE,Fairview,490997.0014,5457022.9384
Other Theft,2022,9,14,19,0,8XX W 7TH AVE,Fairview,490992.2244,5456939.9672
Other Theft,2022,9,19,18,30,8XX W 7TH AVE,Fairview,490992.2244,5456939.9672
Other Theft,2022,2,5,19,0,8XX W 8TH AVE,Fairview,491045.9564,5456845.1627
Other Theft,2022,3,13,17,57,8XX W BROADWAY AVE,Fairview,490996.1962,5456744.7909
Other Theft,2022,4,15,18,27,8XX W BROADWAY AVE,Fairview,491122.1739,5456740.4123
Other Theft,2022,4,19,10,25,8XX W BROADWAY AVE,Fairview,491122.1739,5456740.4123
Other Theft,2022,6,30,16,0,8XX W BROADWAY AVE,Fairview,491125.323,5456740.3027
Other Theft,2022,7,25,14,45,8XX W BROADWAY AVE,Fairview,491125.323,5456740.3027
Other Theft,2022,3,5,18,30,8XX W BROADWAY AVE,Fairview,491128.1551,5456731.0548
Other Theft,2022,2,12,11,50,9XX W 10TH AVE,Fairview,490927.0819,5456629.6412
Other Theft,2022,5,15,2,30,9XX W 10TH AVE,Fairview,490927.0819,5456629.6412
Other Theft,2022,8,9,9,13,9XX W 10TH AVE,Fairview,490927.3589,5456629.6344
Other Theft,2022,1,1,0,0,9XX W 6TH AVE,Fairview,490865.5808,5457027.0475
Other Theft,2022,3,31,13,0,ANDERSON ST / JOHNSTON ST,Fairview,490178.7294,5457692.7106
Other Theft,2022,4,26,17,0,ANDERSON ST / JOHNSTON ST,Fairview,490178.7294,5457692.7106
Other Theft,2022,2,14,12,0,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245
Other Theft,2022,2,20,8,40,BURRARD ST / W 4TH AVE,Fairview,489404.7672,5457259.6245
Other Theft,2022,10,1,2,30,CAMBIE ST / W 10TH AVE,Fairview,491634.8868,5456614.8809
Other Theft,2022,3,17,17,56,CAMBIE ST / W 6TH AVE,Fairview,491641.2667,5456986.1373
Other Theft,2022,9,6,10,25,CAMBIE ST / W 7TH AVE,Fairview,491643.103,5456918.3636
Other Theft,2022,9,23,13,57,CAMBIE ST / W 7TH AVE,Fairview,491643.103,5456918.3636
Other Theft,2022,6,3,15,35,CAMBIE ST / W 8TH AVE,Fairview,491641.6548,5456817.7824
Other Theft,2022,1,27,14,30,CAMBIE ST / W 8TH AVE,Fairview,491641.6578,5456817.7806
Other Theft,2022,8,21,2,55,CAMBIE ST / W BROADWAY AVE,Fairview,491638.4264,5456722.3837
Other Theft,2022,9,4,2,0,CAMBIE ST / W BROADWAY AVE,Fairview,491638.4264,5456722.3837
Other Theft,2022,9,6,16,30,CAMBIE ST / W BROADWAY AVE,Fairview,491638.4264,5456722.3837
Other Theft,2022,8,13,9,0,DURANLEAU ST / JOHNSTON ST,Fairview,490111.9311,5457774.9515
Other Theft,2022,4,27,12,55,FIR ST / W BROADWAY AVE,Fairview,489739.4853,5456770.7837
Other Theft,2022,5,5,12,30,GRANVILLE ST / W BROADWAY AVE,Fairview,489918.7797,5456767.6956
Other Theft,2022,10,23,13,0,GREENCHAIN ST / MILLBANK ST,Fairview,491212.4142,5457214.9108
Other Theft,2022,3,19,17,0,HEATHER ST / W 16TH AVE,Fairview,491258.7847,5456030.8657
Other Theft,2022,8,28,15,45,PINE ST / W 4TH AVE,Fairview,489579.2909,5457254.7439
Other Theft,2022,4,10,20,20,PINE ST / W BROADWAY AVE,Fairview,489565.7985,5456776.4354
Other Theft,2022,4,16,0,0,SPYGLASS PL / TURNING LANE,Fairview,491611.9875,5457298.8183
Other Theft,2022,7,23,11,15,W BROADWAY AVE / WILLOW ST,Fairview,491136.8871,5456735.326
Other Theft,2022,6,18,18,30,X FALSE CREEK,Fairview,491173.1528,5457478.067
Other Theft,2022,7,12,0,30,X FALSE CREEK,Fairview,491173.1528,5457478.067
Other Theft,2022,3,11,2,0,X FALSE CREEK,Fairview,491173.1528,5457478.067
Other Theft,2022,3,13,14,0,X FALSE CREEK,Fairview,491173.1528,5457478.067
Other Theft,2022,3,20,14,0,X FALSE CREEK,Fairview,491173.1528,5457478.067
Theft from Vehicle,2022,4,5,17,0,10XX W 10TH AVE,Fairview,490723.529,5456644.8386
Theft from Vehicle,2022,2,28,20,30,10XX W 10TH AVE,Fairview,490763.9406,5456643.5934
Theft from Vehicle,2022,1,27,12,0,10XX W 15TH AVE,Fairview,490751.4437,5456119.708
Theft from Vehicle,2022,1,11,21,0,10XX W 7TH AVE,Fairview,490644.2108,5456948.7709
Theft from Vehicle,2022,5,8,11,44,10XX W 8TH AVE,Fairview,490781.5533,5456843.87
Theft from Vehicle,2022,10,20,21,0,10XX W BROADWAY AVE,Fairview,490731.1096,5456742.6909
Theft from Vehicle,2022,10,21,21,45,10XX W BROADWAY AVE,Fairview,490731.1096,5456742.6909
Theft from Vehicle,2022,10,22,11,0,10XX W BROADWAY AVE,Fairview,490731.1096,5456742.6909
Theft from Vehicle,2022,10,24,14,29,10XX W BROADWAY AVE,Fairview,490731.1096,5456742.6909
Theft from Vehicle,2022,8,18,22,42,10XX W BROADWAY AVE,Fairview,490782.5954,5456750.5201
Theft from Vehicle,2022,10,4,11,0,11XX THE CASTINGS ST,Fairview,490488.4641,5457086.6184
Theft from Vehicle,2022,10,7,23,30,11XX THE CASTINGS ST,Fairview,490488.4641,5457086.6184
Theft from Vehicle,2022,3,7,21,0,11XX W 12TH AVE,Fairview,490485.3208,5456445.518
Theft from Vehicle,2022,10,14,20,0,11XX W 13TH AVE,Fairview,490492.5463,5456338.4573
Theft from Vehicle,2022,10,12,5,0,11XX W 7TH AVE,Fairview,490613.7322,5456940.3917
Theft from Vehicle,2022,8,6,4,0,11XX W 8TH AVE,Fairview,490608.6715,5456847.8286
Theft from Vehicle,2022,1,30,23,50,11XX W BROADWAY AVE,Fairview,490589.9737,5456755.5053
Theft from Vehicle,2022,6,25,22,0,12XX JOHNSTON ST,Fairview,490404.0434,5457435.6444
Theft from Vehicle,2022,6,3,16,30,12XX W 10TH AVE,Fairview,490345.4336,5456654.8596
Theft from Vehicle,2022,2,21,20,30,12XX W 11TH AVE,Fairview,490286.3401,5456543.4913
Theft from Vehicle,2022,4,11,12,0,12XX W 13TH AVE,Fairview,490390.2447,5456331.9401
Theft from Vehicle,2022,2,12,19,30,12XX W 13TH AVE,Fairview,490402.3484,5456340.7664
Theft from Vehicle,2022,2,1,23,0,12XX W 14TH AVE,Fairview,490365.633,5456230.9887
Theft from Vehicle,2022,2,27,21,0,12XX W 6TH AVE,Fairview,490355.222,5457038.59
Theft from Vehicle,2022,7,1,12,0,12XX W 7TH AVE,Fairview,490284.5439,5456958.0128
Theft from Vehicle,2022,3,5,12,0,12XX W 8TH AVE,Fairview,490441.0403,5456852.2353
Theft from Vehicle,2022,5,12,11,0,12XX W BROADWAY AVE,Fairview,490381.3842,5456761.122
Theft from Vehicle,2022,3,3,11,0,12XX W BROADWAY AVE,Fairview,490414.2173,5456760.3095
Theft from Vehicle,2022,2,22,10,0,13XX CARTWRIGHT ST,Fairview,490271.568,5457451.4066
Theft from Vehicle,2022,3,12,13,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Theft from Vehicle,2022,4,5,16,0,13XX W 10TH AVE,Fairview,490141.8007,5456659.8135
Theft from Vehicle,2022,5,6,15,0,13XX W 10TH AVE,Fairview,490141.8007,5456659.8135
Theft from Vehicle,2022,2,11,4,0,13XX W 12TH AVE,Fairview,490190.8459,5456445.1157
Theft from Vehicle,2022,8,14,18,0,13XX W 13TH AVE,Fairview,490254.073,5456335.5485
Theft from Vehicle,2022,6,29,15,30,13XX W 7TH AVE,Fairview,490193.398,5456960.1679
Theft from Vehicle,2022,9,29,7,0,13XX W BROADWAY AVE,Fairview,490110.6615,5456768.3236
Theft from Vehicle,2022,9,26,17,15,13XX W BROADWAY AVE,Fairview,490156.9383,5456767.031
Theft from Vehicle,2022,1,25,9,0,13XX W BROADWAY AVE,Fairview,490202.9643,5456756.6016
Theft from Vehicle,2022,3,15,9,0,13XX W BROADWAY AVE,Fairview,490213.1361,5456765.4658
Theft from Vehicle,2022,3,21,12,0,13XX W BROADWAY AVE,Fairview,490213.1361,5456765.4658
Theft from Vehicle,2022,2,5,18,0,13XX W BROADWAY AVE,Fairview,490227.5115,5456755.9181
Theft from Vehicle,2022,3,19,17,0,13XX W BROADWAY AVE,Fairview,490229.4103,5456755.865
Theft from Vehicle,2022,6,20,18,25,13XX W BROADWAY AVE,Fairview,490229.4103,5456755.865
Theft from Vehicle,2022,5,12,13,34,13XX W BROADWAY AVE,Fairview,490265.7736,5456754.8522
Theft from Vehicle,2022,3,12,10,45,14XX ANDERSON ST,Fairview,490177.5008,5457656.0979
Theft from Vehicle,2022,7,22,10,30,14XX ANDERSON ST,Fairview,490182.6897,5457688.5242
Theft from Vehicle,2022,10,17,21,0,14XX CARTWRIGHT ST,Fairview,490163.0788,5457502.3145
Theft from Vehicle,2022,3,19,2,0,14XX FOUNTAIN WAY,Fairview,490069.5486,5457324.2716
Theft from Vehicle,2022,6,10,15,0,14XX LAMEYS MILL RD,Fairview,490113.9073,5457232.0174
Theft from Vehicle,2022,2,3,9,30,14XX W 10TH AVE,Fairview,489963.9717,5456656.0111
Theft from Vehicle,2022,3,9,13,40,14XX W 10TH AVE,Fairview,489999.1583,5456664.0315
Theft from Vehicle,2022,7,16,5,30,14XX W 11TH AVE,Fairview,490054.5667,5456549.156
Theft from Vehicle,2022,8,1,2,0,14XX W 11TH AVE,Fairview,490081.7992,5456557.3074
Theft from Vehicle,2022,3,13,21,0,14XX W 12TH AVE,Fairview,489973.9462,5456460.2871
Theft from Vehicle,2022,4,3,18,0,14XX W 14TH AVE,Fairview,489985.5489,5456250.7114
Theft from Vehicle,2022,8,10,0,0,14XX W 14TH AVE,Fairview,490080.0933,5456238.5113
Theft from Vehicle,2022,9,24,20,0,14XX W 15TH AVE,Fairview,489947.5109,5456150.4771
Theft from Vehicle,2022,1,30,20,0,14XX W 7TH AVE,Fairview,490049.4794,5456963.7304
Theft from Vehicle,2022,9,3,13,0,14XX W BROADWAY AVE,Fairview,489973.7058,5456762.018
Theft from Vehicle,2022,4,19,9,0,15XX JOHNSTON ST,Fairview,490199.5122,5457675.5376
Theft from Vehicle,2022,10,15,23,0,15XX JOHNSTON ST,Fairview,490199.6787,5457675.3444
Theft from Vehicle,2022,3,31,20,0,15XX W 10TH AVE,Fairview,489844.4135,5456659.3446
Theft from Vehicle,2022,5,7,0,0,15XX W 11TH AVE,Fairview,489847.4759,5456555.5078
Theft from Vehicle,2022,8,14,0,0,15XX W 11TH AVE,Fairview,489915.7843,5456554.2151
Theft from Vehicle,2022,3,21,13,52,15XX W 12TH AVE,Fairview,489906.7298,5456453.165
Theft from Vehicle,2022,9,6,1,0,15XX W 13TH AVE,Fairview,489843.2548,5456354.321
Theft from Vehicle,2022,5,13,3,0,15XX W 2ND AVE,Fairview,489830.8411,5457441.9111
Theft from Vehicle,2022,4,15,8,50,15XX W 2ND AVE,Fairview,489879.528,5457440.0613
Theft from Vehicle,2022,4,15,12,0,15XX W 2ND AVE,Fairview,489881.3203,5457449.0279
Theft from Vehicle,2022,8,13,19,0,15XX W 2ND AVE,Fairview,489881.3203,5457449.0279
Theft from Vehicle,2022,2,20,12,0,15XX W 3RD AVE,Fairview,489819.6542,5457352.4817
Theft from Vehicle,2022,3,27,15,5,15XX W 3RD AVE,Fairview,489819.6542,5457352.4817
Theft from Vehicle,2022,4,28,0,0,15XX W 3RD AVE,Fairview,489819.6542,5457352.4817
Theft from Vehicle,2022,3,31,9,20,15XX W 3RD AVE,Fairview,489820.6669,5457343.3077
Theft from Vehicle,2022,4,4,0,16,15XX W 5TH AVE,Fairview,489811.8952,5457140.9933
Theft from Vehicle,2022,10,2,12,0,15XX W 6TH AVE,Fairview,489876.1294,5457061.894
Theft from Vehicle,2022,2,14,12,0,15XX W 7TH AVE,Fairview,489787.6854,5456970.6648
Theft from Vehicle,2022,1,11,5,50,15XX W 7TH AVE,Fairview,489915.1432,5456958.2102
Theft from Vehicle,2022,5,31,12,45,15XX W BROADWAY AVE,Fairview,489765.4225,5456765.7643
Theft from Vehicle,2022,8,11,18,20,15XX W BROADWAY AVE,Fairview,489775.7411,5456765.5865
Theft from Vehicle,2022,8,23,8,10,15XX W BROADWAY AVE,Fairview,489775.7411,5456765.5865
Theft from Vehicle,2022,1,17,18,50,15XX W BROADWAY AVE,Fairview,489778.0097,5456765.5473
Theft from Vehicle,2022,3,12,15,22,15XX W BROADWAY AVE,Fairview,489778.0097,5456765.5473
Theft from Vehicle,2022,6,4,13,30,15XX W BROADWAY AVE,Fairview,489778.0097,5456765.5473
Theft from Vehicle,2022,9,4,12,30,15XX W BROADWAY AVE,Fairview,489861.7292,5456764.1055
Theft from Vehicle,2022,4,16,17,52,15XX W BROADWAY AVE,Fairview,489896.5634,5456763.5051
Theft from Vehicle,2022,4,28,17,30,15XX W BROADWAY AVE,Fairview,489896.5634,5456763.5051
Theft from Vehicle,2022,6,3,21,0,15XX W BROADWAY AVE,Fairview,489899.564,5456763.4539
Theft from Vehicle,2022,6,6,18,20,15XX W BROADWAY AVE,Fairview,489899.564,5456763.4539
Theft from Vehicle,2022,2,15,0,0,16XX W 10TH AVE,Fairview,489731.0423,5456662.2307
Theft from Vehicle,2022,7,27,23,0,16XX W 13TH AVE,Fairview,489640.5389,5456350.5278
Theft from Vehicle,2022,9,14,5,15,16XX W 2ND AVE,Fairview,489626.6628,5457456.2844
Theft from Vehicle,2022,3,3,23,15,16XX W 3RD AVE,Fairview,489627.5823,5457357.9886
Theft from Vehicle,2022,5,20,18,0,16XX W 3RD AVE,Fairview,489684.5258,5457356.2936
Theft from Vehicle,2022,6,1,16,15,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Theft from Vehicle,2022,6,29,17,0,16XX W 4TH AVE,Fairview,489685.6993,5457247.1957
Theft from Vehicle,2022,6,29,18,0,16XX W 4TH AVE,Fairview,489685.6993,5457247.1957
Theft from Vehicle,2022,9,3,17,30,16XX W 8TH AVE,Fairview,489680.1464,5456881.0376
Theft from Vehicle,2022,3,21,14,0,16XX W BROADWAY AVE,Fairview,489584.1884,5456771.2629
Theft from Vehicle,2022,5,11,19,16,16XX W BROADWAY AVE,Fairview,489690.8107,5456767.7932
Theft from Vehicle,2022,9,17,19,30,16XX W BROADWAY AVE,Fairview,489734.4234,5456775.5228
Theft from Vehicle,2022,7,15,23,0,17XX W 11TH AVE,Fairview,489534.3988,5456571.2421
Theft from Vehicle,2022,8,27,1,0,17XX W 12TH AVE,Fairview,489515.6821,5456473.7667
Theft from Vehicle,2022,5,30,14,30,17XX W 13TH AVE,Fairview,489523.1572,5456363.0843
Theft from Vehicle,2022,4,15,8,0,17XX W 2ND AVE,Fairview,489512.7728,5457449.962
Theft from Vehicle,2022,4,5,17,37,17XX W 4TH AVE,Fairview,489563.8834,5457250.601
Theft from Vehicle,2022,6,28,21,15,17XX W BROADWAY AVE,Fairview,489416.7099,5456775.988
Theft from Vehicle,2022,3,20,7,0,17XX W BROADWAY AVE,Fairview,489419.4224,5456775.9132
Theft from Vehicle,2022,4,15,8,0,17XX W BROADWAY AVE,Fairview,489429.7872,5456775.6261
Theft from Vehicle,2022,4,3,18,30,17XX W BROADWAY AVE,Fairview,489466.0025,5456783.7714
Theft from Vehicle,2022,9,15,0,30,18XX SPYGLASS PL,Fairview,491610.0218,5457429.3488
Theft from Vehicle,2022,7,16,22,20,18XX SPYGLASS PL,Fairview,491622.6153,5457540.1544
Theft from Vehicle,2022,8,26,5,8,20XX BURRARD ST,Fairview,489409.1347,5457220.9545
Theft from Vehicle,2022,6,13,21,35,20XX FIR ST,Fairview,489756.0084,5457247.0946
Theft from Vehicle,2022,8,14,21,20,20XX PINE ST,Fairview,489583.6268,5457246.0418
Theft from Vehicle,2022,1,1,12,0,21XX ASH ST,Fairview,491463.3029,5457054.97
Theft from Vehicle,2022,1,26,23,0,21XX ASH ST,Fairview,491463.3029,5457054.97
Theft from Vehicle,2022,3,3,16,30,21XX PINE ST,Fairview,489581.2084,5457157.7368
Theft from Vehicle,2022,4,17,16,0,22XX CAMBIE ST,Fairview,491636.9567,5456976.4013
Theft from Vehicle,2022,4,4,2,0,22XX GRANVILLE ST,Fairview,489921.269,5457044.3471
Theft from Vehicle,2022,6,11,22,0,22XX GRANVILLE ST,Fairview,489930.644,5457053.0692
Theft from Vehicle,2022,8,11,4,0,22XX SPRUCE ST,Fairview,490625.6694,5457037.3795
Theft from Vehicle,2022,4,19,20,15,23XX CAMBIE ST,Fairview,491638.1547,5456892.2578
Theft from Vehicle,2022,2,26,10,0,23XX GRANVILLE ST,Fairview,489926.8598,5456905.939
Theft from Vehicle,2022,10,7,0,0,23XX OAK ST,Fairview,490787.5326,5456935.6154
Theft from Vehicle,2022,4,17,7,15,23XX WILLOW ST,Fairview,491145.0257,5456930.2012
Theft from Vehicle,2022,4,29,12,4,24XX ALDER ST,Fairview,490450.3415,5456843.1188
Theft from Vehicle,2022,4,15,21,0,24XX ASH ST,Fairview,491456.7352,5456787.5577
Theft from Vehicle,2022,7,21,1,0,24XX ASH ST,Fairview,491458.4035,5456827.0603
Theft from Vehicle,2022,6,8,22,30,24XX BIRCH ST,Fairview,490275.881,5456769.9087
Theft from Vehicle,2022,4,3,16,55,24XX BIRCH ST,Fairview,490277.8189,5456856.7105
Theft from Vehicle,2022,4,20,11,30,24XX OAK ST,Fairview,490785.0923,5456823.2755
Theft from Vehicle,2022,7,21,16,54,24XX SPRUCE ST,Fairview,490610.207,5456767.8619
Theft from Vehicle,2022,2,24,11,27,25XX GRANVILLE ST,Fairview,489924.5433,5456673.3313
Theft from Vehicle,2022,1,7,17,0,25XX PINE ST,Fairview,489560.1555,5456747.8907
Theft from Vehicle,2022,6,1,12,0,25XX PINE ST,Fairview,489560.1555,5456747.8907
Theft from Vehicle,2022,4,7,21,0,25XX SPRUCE ST,Fairview,490617.7217,5456706.9334
Theft from Vehicle,2022,3,4,8,15,26XX CAMBIE ST,Fairview,491630.1235,5456608.8803
Theft from Vehicle,2022,10,27,13,0,26XX GRANVILLE ST,Fairview,489915.4698,5456659.0027
Theft from Vehicle,2022,1,12,22,30,27XX ASH ST,Fairview,491437.1866,5456438.4366
Theft from Vehicle,2022,2,28,23,0,27XX FIR ST,Fairview,489738.0157,5456560.6634
Theft from Vehicle,2022,2,7,19,0,27XX HEMLOCK ST,Fairview,490096.6407,5456550.7192
Theft from Vehicle,2022,1,9,10,50,28XX GRANVILLE ST,Fairview,489912.4561,5456435.3882
Theft from Vehicle,2022,10,22,17,0,28XX HEATHER ST,Fairview,491266.7519,5456366.979
Theft from Vehicle,2022,5,2,1,0,28XX HEATHER ST,Fairview,491277.0869,5456398.517
Theft from Vehicle,2022,8,15,22,30,28XX HEMLOCK ST,Fairview,490093.9116,5456450.4247
Theft from Vehicle,2022,2,10,21,0,28XX SPRUCE ST,Fairview,490601.5829,5456408.612
Theft from Vehicle,2022,9,16,22,0,29XX LAUREL ST,Fairview,490947.8805,5456275.5889
Theft from Vehicle,2022,8,6,4,15,29XX SPRUCE ST,Fairview,490608.571,5456297.8349
Theft from Vehicle,2022,1,24,9,40,30XX GRANVILLE ST,Fairview,489900.3402,5456171.5084
Theft from Vehicle,2022,9,10,15,0,30XX SPRUCE ST,Fairview,490606.9855,5456227.5835
Theft from Vehicle,2022,2,6,20,30,31XX ASH ST,Fairview,491400.9846,5456069.8213
Theft from Vehicle,2022,5,27,19,25,31XX GRANVILLE ST,Fairview,489896.3153,5456048.6007
Theft from Vehicle,2022,5,17,12,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Theft from Vehicle,2022,1,26,15,15,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Theft from Vehicle,2022,9,14,12,5,5XX W 12TH AVE,Fairview,491622.6987,5456405.6432
Theft from Vehicle,2022,8,22,21,0,5XX W 13TH AVE,Fairview,491541.5707,5456302.0964
Theft from Vehicle,2022,6,28,22,0,5XX W 13TH AVE,Fairview,491585.4569,5456309.9349
Theft from Vehicle,2022,1,3,13,42,5XX W 13TH AVE,Fairview,491621.6944,5456299.7053
Theft from Vehicle,2022,9,5,20,30,5XX W 7TH AVE,Fairview,491569.2273,5456915.778
Theft from Vehicle,2022,5,24,13,20,5XX W 8TH AVE,Fairview,491502.7954,5456833.2884
Theft from Vehicle,2022,5,4,18,0,5XX W 8TH AVE,Fairview,491505.1735,5456833.2086
Theft from Vehicle,2022,8,4,9,0,5XX W 8TH AVE,Fairview,491539.6363,5456832.06
Theft from Vehicle,2022,2,24,18,15,5XX W 8TH AVE,Fairview,491539.8505,5456832.0518
Theft from Vehicle,2022,10,2,13,30,5XX W 8TH AVE,Fairview,491621.2791,5456819.6521
Theft from Vehicle,2022,10,7,20,2,5XX W BROADWAY AVE,Fairview,491542.0901,5456720.3609
Theft from Vehicle,2022,2,5,17,0,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,2,10,14,53,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,2,15,15,30,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,3,1,8,0,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,3,10,9,11,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,3,17,18,0,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Theft from Vehicle,2022,6,6,12,30,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Theft from Vehicle,2022,9,11,6,0,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2022,10,21,18,30,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2022,3,3,21,30,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2022,7,1,20,0,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2022,8,28,6,30,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2022,8,22,5,32,6XX MOBERLY RD,Fairview,491418.2667,5457321.9423
Theft from Vehicle,2022,10,18,1,53,6XX W 12TH AVE,Fairview,491436.0159,5456410.7212
Theft from Vehicle,2022,10,2,1,30,6XX W 6TH AVE,Fairview,491326.7824,5457013.8448
Theft from Vehicle,2022,9,28,12,0,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Theft from Vehicle,2022,1,16,20,30,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Theft from Vehicle,2022,1,18,9,30,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Theft from Vehicle,2022,4,23,20,30,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Theft from Vehicle,2022,2,4,19,0,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
Theft from Vehicle,2022,2,23,16,20,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
Theft from Vehicle,2022,7,2,10,15,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
Theft from Vehicle,2022,5,1,0,34,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Theft from Vehicle,2022,4,8,1,0,7XX W 8TH AVE,Fairview,491225.5011,5456831.2239
Theft from Vehicle,2022,1,29,12,20,7XX W BROADWAY AVE,Fairview,491172.2681,5456739.2076
Theft from Vehicle,2022,2,24,20,30,7XX W BROADWAY AVE,Fairview,491205.5234,5456729.412
Theft from Vehicle,2022,9,6,7,45,7XX W BROADWAY AVE,Fairview,491213.7034,5456738.3978
Theft from Vehicle,2022,1,18,15,15,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,2,10,19,30,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,2,28,21,0,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,4,16,21,30,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,5,3,23,0,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,5,4,10,0,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,5,26,18,45,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Theft from Vehicle,2022,2,24,18,0,7XX W BROADWAY AVE,Fairview,491259.368,5456737.5055
Theft from Vehicle,2022,3,9,18,45,7XX W BROADWAY AVE,Fairview,491262.0542,5456737.453
Theft from Vehicle,2022,4,14,22,30,8XX SAWYERS LANE,Fairview,491093.6031,5457104.9266
Theft from Vehicle,2022,2,17,19,0,8XX W 10TH AVE,Fairview,490977.549,5456637.5523
Theft from Vehicle,2022,8,2,12,0,8XX W 10TH AVE,Fairview,491083.4419,5456625.7645
Theft from Vehicle,2022,4,14,9,30,8XX W 12TH AVE,Fairview,490973.5303,5456425.0269
Theft from Vehicle,2022,10,24,18,30,8XX W 12TH AVE,Fairview,490983.6801,5456433.8581
Theft from Vehicle,2022,5,2,18,15,8XX W 12TH AVE,Fairview,491039.3621,5456422.9689
Theft from Vehicle,2022,8,5,14,0,8XX W 12TH AVE,Fairview,491039.3621,5456422.9689
Theft from Vehicle,2022,2,28,20,0,8XX W 13TH AVE,Fairview,490974.6599,5456316.9638
Theft from Vehicle,2022,5,1,20,0,8XX W 13TH AVE,Fairview,491027.0248,5456315.3292
Theft from Vehicle,2022,10,22,5,30,8XX W 13TH AVE,Fairview,491092.481,5456313.2861
